1208280210014111715,1587,17.8445,0.108654952785236,53673.175938078704
1208280210014111715,1588,17.9066,0.11128640845254598,53673.1807635534
1208280210014111715,1589,17.8682,0.109750898599362,53673.185597928205
1208280210014111715,1590,17.871,0.109528124402287,53673.190410787196
1208280210014111715,1591,17.5303,0.0939010449795193,54057.1817815392
1208280210014111715,1592,17.5252,0.0937769578096537,54057.1889478704
1208280210014111715,1593,17.5612,0.0946073089065513,54057.196134108606
1208280210014111715,1594,17.6555,0.0977271323219154,54057.20331339121
1208280210014111715,1595,17.1461,0.0843413805091797,54066.1543309605
1208280210014111715,1596,17.0856,0.0831223747499753,54066.164343264005
1208280210014111715,1597,17.2927,0.0902829715084252,54066.17433728
1208280210014111715,1598,17.2976,0.0885380710902084,54066.2037916319
1208280210014111715,1599,17.7741,0.10135524207239502,54004.3140639584
1208280210014111715,1600,17.8477,0.104067020198948,54004.3214719561
1208280210014111715,1601,17.9249,0.10696205164966803,54004.328893738304
1208280210014111715,1602,17.9273,0.107150743832481,54004.3362753587
1208280210014111715,1603,17.7948,0.103158202308092,54409.196265069295
1208280210014111715,1604,17.9938,0.110691144075071,54409.200544328894
1208280210014111715,1605,17.9445,0.10854892232861,54409.2048245254
1208280210014111715,1606,17.9651,0.109251231799423,54409.209124849694
1208280210014111715,1607,17.6976,0.0996642896601543,54419.1301765279
1208280210014111715,1608,17.5507,0.0949421135936438,54419.1372493287
1208280210014111715,1609,17.7308,0.0997411054186513,54419.144309294
1208280210014111715,1610,17.7944,0.102472237464345,54419.1514013079
1208280210014111715,1611,17.4062,0.0905370111224547,54385.2028374653
1208280210014111715,1612,17.4686,0.0923208338161597,54385.2103078589
1208280210014111715,1613,17.4013,0.0902689352603292,54385.2177746645
1208280210014111715,1614,17.5151,0.093552770172277,54385.2251911229
1208280210014111715,1615,16.8897,0.0806014905143449,54358.3204874653
1208280210014111715,1616,16.8864,0.0804820461302476,54358.326980497695
1208280210014111715,1617,16.7711,0.0784034445940204,54358.3334177313
1208280210014111715,1618,16.8625,0.0800808062144549,54358.339865162
1208280210014111715,1619,17.6931,0.0989651382471953,54794.1352305785
1208280210014111715,1620,17.6522,0.0980575116010157,54794.1406390742
1208280210014111715,1621,17.6904,0.0991507805359237,54794.1459892243
1208280210014111715,1622,17.6798,0.101044651093021,54794.15148775469
1208280210014111715,1623,17.8278,0.105098459107895,54741.277026007
1208280210014111715,1624,17.7543,0.10271306035981698,54741.2850654167
1208280210014111715,1625,17.7624,0.102828378394161,54741.2931909375
1208280210014111715,1626,17.7644,0.102603158375872,54741.301223854105
1208280210014111715,1627,17.6778,0.0984052434825259,54748.2868323959
1208280210014111715,1628,17.8528,0.104330949255202,54748.294709178204
1208280210014111715,1629,17.8319,0.103467920330869,54748.3026520484
1208280210014111715,1630,17.1042,0.0836224153330152,54768.2501998032
1208280210014111715,1631,17.0899,0.0834084620188722,54768.2580351387
1208280210014111715,1632,17.2035,0.0858772682790413,54768.265803935
1208280210014111715,1633,17.2701,0.0874052793934489,54768.27365709469
1208280210014111715,1634,17.9407,0.111611276852339,55063.3571657408
1208280210014111715,1635,17.9659,0.11359381106578,55063.363632036795
1208280210014111715,1636,17.8859,0.109214437750322,55063.37028258111
1208280210014111715,1637,17.9276,0.111527044197866,55063.37687504621
1208280210014111715,1638,17.7973,0.10538415314296197,55152.1943981252
1208280210014111715,1639,17.7081,0.10218669002567,55152.2022481598
1208280210014111715,1640,17.7831,0.104249112796145,55152.2100067246
1208280210014111715,1641,17.8028,0.105138864194267,55152.2178442706
1208280210014111715,1642,17.5909,0.0968524398348218,55119.2403623611
1208280210014111715,1643,17.6698,0.100499995795399,55119.2488494674
1208280210014111715,1644,17.854,0.106473198303474,55119.2573500346
1208280210014111715,1645,17.7856,0.105024566471474,55119.2658923725
1208280210014111715,1646,17.4806,0.094996834963261,55126.2082081596
1208280210014111715,1647,17.4785,0.093503661900338,55126.21665831
1208280210014111715,1648,17.4992,0.0954957201513882,55126.2250626274
1208280210014111715,1649,17.5373,0.0967512308299397,55126.2335226736
1208280210014111715,1650,17.1613,0.0866397509248427,55091.2952690856
1208280210014111715,1651,17.1889,0.0866851997756019,55091.3010927546
1208280210014111715,1652,17.1883,0.0868983825011585,55091.3068772107
1208280210014111715,1653,17.3653,0.0902459881947748,55091.3126951042
1208280210014111715,1654,16.8971,0.0803362335532677,55098.3305599885
1208280210014111715,1655,16.9834,0.0824151544685698,55098.3368102429
1208280210014111715,1656,17.1182,0.0845760051045988,55098.343137534815
1208280210014111715,1657,17.0427,0.0842376304037668,55098.3494977662
1208280210014111715,1658,17.1025,0.0852812877627829,55504.1658407752
1208280210014111715,1659,17.1591,0.0871872377998147,55504.1760968636
1208280210014111715,1660,17.1395,0.0862391040758524,55504.1812180788
1208280210014111715,1661,17.8991,0.111025663978669,55483.2513403934
1208280210014111715,1662,17.7639,0.105931407098636,55483.263996018606
1208280210014111715,1663,17.7507,0.105263215088049,55483.2702741087
1208280210014111715,1664,17.5444,0.0967748897178368,55455.33160032429
1208280210014111715,1665,17.5946,0.0985908388803418,55455.3465177775
1208280210014111715,1666,17.5834,0.098667754287311,55455.3540212847
1208280210014111715,1667,17.3791,0.0909097212642501,55830.3211908564
1208280210014111715,1668,17.434,0.0934043132101156,55830.3286431134
1208280210014111715,1669,17.4427,0.0936552480286011,55830.33606326389
1208280210014111715,1670,17.5139,0.0957453899869128,55830.3434627084
1208280210014111715,1671,17.5706,0.0971852429353923,55867.1886504283
1208280210014111715,1672,17.4678,0.0938760048852613,55867.195389074295
1208280210014111715,1673,17.5269,0.0955281392909649,55867.2020472456
1208280210014111715,1674,17.5968,0.0977481600068282,55867.208822662
1208280210014111715,1675,16.9669,0.081712060514486,55837.2943454166
1208280210014111715,1676,17.0871,0.0844458786448912,55837.3015990164
1208280210014111715,1677,17.0228,0.0831344309485034,55837.308883773214
1208280210014111715,1678,17.0679,0.083963548730071,55837.316185613614
1208280210014111715,1679,17.9027,0.107152213851195,55853.2469782061
1208280210014111715,1680,17.7419,0.101194303634816,55853.25315091429
1208280210014111715,1681,17.7269,0.10099425282751197,55853.259383865596
